method,pde,G,width,depth,pow_res,pow_basis,run,loss,l2
lecun_norm,burgers,5,4,1,,,1,0.3650124669075012,0.2233512103557586
lecun_norm,burgers,5,4,1,,,2,0.6416637897491455,0.2754964530467987
lecun_norm,burgers,5,4,1,,,3,0.3556247353553772,0.2374918013811111
lecun_norm,burgers,5,4,1,,,4,0.6165924668312073,0.3865360021591186
lecun_norm,burgers,5,4,1,,,5,0.1729264855384826,0.1598507761955261
lecun_norm,burgers,5,8,1,,,1,0.5667886734008789,0.2793323099613189
lecun_norm,burgers,5,8,1,,,2,0.1706374734640121,0.1779237240552902
lecun_norm,burgers,5,8,1,,,3,0.162345141172409,0.1781346797943115
lecun_norm,burgers,5,8,1,,,4,0.1046741753816604,0.1539223194122314
lecun_norm,burgers,5,8,1,,,5,0.388810932636261,0.3605586588382721
lecun_norm,burgers,5,16,1,,,1,0.0881048589944839,0.155956745147705
lecun_norm,burgers,5,16,1,,,2,0.1931056976318359,0.3656326830387115
lecun_norm,burgers,5,16,1,,,3,0.6305248737335205,0.2772484719753265
lecun_norm,burgers,5,16,1,,,4,0.080461248755455,0.1551039069890976
lecun_norm,burgers,5,16,1,,,5,0.5845521688461304,0.2861075103282928
lecun_norm,burgers,5,32,1,,,1,0.2467814236879348,0.201408103108406
lecun_norm,burgers,5,32,1,,,2,0.1736557632684707,0.1923552304506302
lecun_norm,burgers,5,32,1,,,3,1.84229576587677,0.4032263159751892
lecun_norm,burgers,5,32,1,,,4,0.2568835318088531,0.2164548933506012
lecun_norm,burgers,5,32,1,,,5,0.1858564913272857,0.1838846057653427
lecun_norm,burgers,5,64,1,,,1,0.619148313999176,0.3862002789974212
lecun_norm,burgers,5,64,1,,,2,0.141556978225708,0.1745569407939911
lecun_norm,burgers,5,64,1,,,3,0.1429467648267746,0.1791609227657318
lecun_norm,burgers,5,64,1,,,4,0.102922223508358,0.3259993195533752
lecun_norm,burgers,5,64,1,,,5,0.1083528771996498,0.3319483995437622
lecun_norm,burgers,5,2,2,,,1,0.8827294111251831,0.2700681388378143
lecun_norm,burgers,5,2,2,,,2,0.5046427845954895,0.3439827561378479
lecun_norm,burgers,5,2,2,,,3,0.5581701993942261,0.2197799682617187
lecun_norm,burgers,5,2,2,,,4,0.6763643026351929,0.3551680147647857
lecun_norm,burgers,5,2,2,,,5,0.7032192349433899,0.2656596899032593
lecun_norm,burgers,5,4,2,,,1,0.1041020080447197,0.149507462978363
lecun_norm,burgers,5,4,2,,,2,0.0820019170641899,0.150802195072174
lecun_norm,burgers,5,4,2,,,3,0.1299926489591598,0.3297449648380279
lecun_norm,burgers,5,4,2,,,4,0.0530387759208679,0.1483954191207885
lecun_norm,burgers,5,4,2,,,5,0.0479940474033355,0.1456111967563629
lecun_norm,burgers,5,8,2,,,1,0.0314425081014633,0.143586054444313
lecun_norm,burgers,5,8,2,,,2,0.1354477554559707,0.1465703696012497
lecun_norm,burgers,5,8,2,,,3,0.0468240976333618,0.1423873454332351
lecun_norm,burgers,5,8,2,,,4,0.0632198378443718,0.1422898173332214
lecun_norm,burgers,5,8,2,,,5,0.0856813788414001,0.1379058957099914
lecun_norm,burgers,5,16,2,,,1,0.0275966115295887,0.1396247595548629
lecun_norm,burgers,5,16,2,,,2,0.0208925791084766,0.1410210877656936
lecun_norm,burgers,5,16,2,,,3,0.0511255115270614,0.1671189963817596
lecun_norm,burgers,5,16,2,,,4,0.0210752859711647,0.1400952041149139
lecun_norm,burgers,5,16,2,,,5,0.0331813842058181,0.1450648009777069
lecun_norm,burgers,5,32,2,,,1,0.095594048500061,0.322566419839859
lecun_norm,burgers,5,32,2,,,2,0.0318965688347816,0.143110454082489
lecun_norm,burgers,5,32,2,,,3,0.0336217880249023,0.1438791006803512
lecun_norm,burgers,5,32,2,,,4,0.0278021842241287,0.1416592001914978
lecun_norm,burgers,5,32,2,,,5,0.1173663511872291,0.3241773247718811
lecun_norm,burgers,5,64,2,,,1,0.0941910520195961,0.1538984030485153
lecun_norm,burgers,5,64,2,,,2,0.0953443571925163,0.1533772945404052
lecun_norm,burgers,5,64,2,,,3,0.0462244637310504,0.1393556892871856
lecun_norm,burgers,5,64,2,,,4,0.1707977950572967,0.3176895081996918
lecun_norm,burgers,5,64,2,,,5,0.0964912474155426,0.5455694794654846
lecun_norm,burgers,5,2,3,,,1,0.650280237197876,0.2366326451301574
lecun_norm,burgers,5,2,3,,,2,0.2136241197586059,0.3278539776802063
lecun_norm,burgers,5,2,3,,,3,0.1699220240116119,0.1731094568967819
lecun_norm,burgers,5,2,3,,,4,0.3978670835494995,0.3731193244457245
lecun_norm,burgers,5,2,3,,,5,0.4518564343452453,0.2301124632358551
lecun_norm,burgers,5,4,3,,,1,0.0839392244815826,0.1538576781749725
lecun_norm,burgers,5,4,3,,,2,0.0665733367204666,0.1572389751672744
lecun_norm,burgers,5,4,3,,,3,0.1015014350414276,0.1434929966926574
lecun_norm,burgers,5,4,3,,,4,0.1120843738317489,0.3266426920890808
lecun_norm,burgers,5,4,3,,,5,0.0361948758363723,0.1439920663833618
lecun_norm,burgers,5,8,3,,,1,0.0419925078749656,0.1697914451360702
lecun_norm,burgers,5,8,3,,,2,0.0276669114828109,0.136437177658081
lecun_norm,burgers,5,8,3,,,3,0.1014743074774742,0.336858719587326
lecun_norm,burgers,5,8,3,,,4,0.0583421140909194,0.2981528639793396
lecun_norm,burgers,5,8,3,,,5,0.0090247271582484,0.1350035369396209
lecun_norm,burgers,5,16,3,,,1,0.0331643000245094,0.28781458735466
lecun_norm,burgers,5,16,3,,,2,0.0074654156342148,0.1481926292181015
lecun_norm,burgers,5,16,3,,,3,0.0273650176823139,0.1179619655013084
lecun_norm,burgers,5,16,3,,,4,0.285426914691925,0.4346145093441009
lecun_norm,burgers,5,16,3,,,5,0.168630763888359,0.3276619017124176
lecun_norm,burgers,5,32,3,,,1,0.0031531015411019,0.2791457176208496
lecun_norm,burgers,5,32,3,,,2,0.0013422898482531,0.1365201026201248
lecun_norm,burgers,5,32,3,,,3,0.2005646526813507,0.4097322821617126
lecun_norm,burgers,5,32,3,,,4,0.3885661959648132,0.4541230201721191
lecun_norm,burgers,5,32,3,,,5,0.0294760763645172,0.1736684441566467
lecun_norm,burgers,5,64,3,,,1,0.0928864851593971,0.1224726811051368
lecun_norm,burgers,5,64,3,,,2,0.750023365020752,0.3826065957546234
lecun_norm,burgers,5,64,3,,,3,0.0037464930210262,0.3713290095329284
lecun_norm,burgers,5,64,3,,,4,0.0012168087996542,0.1358821988105774
lecun_norm,burgers,5,64,3,,,5,1.094530463218689,0.4104455411434173
lecun_norm,burgers,5,2,4,,,1,0.1752510368824005,0.3224146962165832
lecun_norm,burgers,5,2,4,,,2,0.2429620623588562,0.3263123333454132
lecun_norm,burgers,5,2,4,,,3,0.2860722839832306,0.1855531334877014
lecun_norm,burgers,5,2,4,,,4,0.4032350182533264,0.1880599856376648
lecun_norm,burgers,5,2,4,,,5,0.6144711375236511,0.3988381624221802
lecun_norm,burgers,5,4,4,,,1,0.0036867964081466,0.0375659801065921
lecun_norm,burgers,5,4,4,,,2,0.0042352229356765,0.0702263265848159
lecun_norm,burgers,5,4,4,,,3,0.0310443378984928,0.1446516066789627
lecun_norm,burgers,5,4,4,,,4,0.0107922619208693,0.0668773129582405
lecun_norm,burgers,5,4,4,,,5,0.0239798463881015,0.1580183058977127
lecun_norm,burgers,5,8,4,,,1,0.4230127930641174,0.4500142931938171
lecun_norm,burgers,5,8,4,,,2,0.0296277776360511,0.3764946162700653
lecun_norm,burgers,5,8,4,,,3,0.151387482881546,0.486764520406723
lecun_norm,burgers,5,8,4,,,4,0.1749042570590973,0.1885214149951934
lecun_norm,burgers,5,8,4,,,5,0.0132943578064441,0.5477583408355713
lecun_norm,burgers,5,16,4,,,1,0.0136416004970669,0.3715871572494507
lecun_norm,burgers,5,16,4,,,2,0.0305758919566869,0.3523740172386169
lecun_norm,burgers,5,16,4,,,3,0.0016700982814654,0.3771006762981415
lecun_norm,burgers,5,16,4,,,4,0.0262659564614295,0.095886617898941
lecun_norm,burgers,5,16,4,,,5,0.0122705791145563,0.2939741611480713
lecun_norm,burgers,5,32,4,,,1,0.0128071065992116,0.2953843176364898
lecun_norm,burgers,5,32,4,,,2,0.0006813326035626,0.1658652573823928
lecun_norm,burgers,5,32,4,,,3,0.0308169834315776,0.4141835570335388
lecun_norm,burgers,5,32,4,,,4,0.0014555894304066,0.2563818991184234
lecun_norm,burgers,5,32,4,,,5,1.1191504001617432,0.424960196018219
lecun_norm,burgers,5,64,4,,,1,0.6004457473754883,0.3780348002910614
lecun_norm,burgers,5,64,4,,,2,0.8585445880889893,0.3718548715114593
lecun_norm,burgers,5,64,4,,,3,1.671710729598999,0.5415424108505249
lecun_norm,burgers,5,64,4,,,4,1.029278039932251,0.4933098256587982
lecun_norm,burgers,5,64,4,,,5,0.9469627141952516,0.3593676686286926
lecun_norm,burgers,10,2,1,,,1,0.9923009872436525,0.3764794766902923
lecun_norm,burgers,10,2,1,,,2,1.386582612991333,0.3987396657466888
lecun_norm,burgers,10,2,1,,,3,1.7322871685028076,0.4060688316822052
lecun_norm,burgers,10,2,1,,,4,1.0473732948303225,0.4073052406311035
lecun_norm,burgers,10,2,1,,,5,0.4921347498893738,0.2694138884544372
lecun_norm,burgers,10,4,1,,,1,0.177466332912445,0.3282239437103271
lecun_norm,burgers,10,4,1,,,2,0.0638659745454788,0.1500416398048401
lecun_norm,burgers,10,4,1,,,3,0.0667910799384117,0.1508097499608993
lecun_norm,burgers,10,4,1,,,4,0.1667210012674331,0.3274473845958709
lecun_norm,burgers,10,4,1,,,5,0.2531007826328277,0.1756517738103866
lecun_norm,burgers,10,8,1,,,1,0.0754570513963699,0.1643945276737213
lecun_norm,burgers,10,8,1,,,2,0.0568449907004833,0.1478899121284485
lecun_norm,burgers,10,8,1,,,3,0.0439262241125106,0.1467282474040985
lecun_norm,burgers,10,8,1,,,4,0.076181873679161,0.1555321961641311
lecun_norm,burgers,10,8,1,,,5,0.1002430766820907,0.3268061280250549
lecun_norm,burgers,10,16,1,,,1,0.0552952140569686,0.3302481174468994
lecun_norm,burgers,10,16,1,,,2,0.0134176909923553,0.1403429508209228
lecun_norm,burgers,10,16,1,,,3,0.076311707496643,0.3352748155593872
lecun_norm,burgers,10,16,1,,,4,0.0361402258276939,0.3271354734897613
lecun_norm,burgers,10,16,1,,,5,0.0133936051279306,0.1427256166934967
lecun_norm,burgers,10,32,1,,,1,0.0114478040486574,0.1390279829502105
lecun_norm,burgers,10,32,1,,,2,0.0104600377380847,0.1409385502338409
lecun_norm,burgers,10,32,1,,,3,0.0192623417824506,0.1443870365619659
lecun_norm,burgers,10,32,1,,,4,0.0534082390367984,0.3307933509349823
lecun_norm,burgers,10,32,1,,,5,0.0346772484481334,0.3225132524967193
lecun_norm,burgers,10,64,1,,,1,0.1000111401081085,0.3300537765026092
lecun_norm,burgers,10,64,1,,,2,0.0796660184860229,0.1425506323575973
lecun_norm,burgers,10,64,1,,,3,0.0387856215238571,0.1486234366893768
lecun_norm,burgers,10,64,1,,,4,0.0366309583187103,0.1530871391296386
lecun_norm,burgers,10,64,1,,,5,0.0247040055692195,0.1436053067445755
lecun_norm,burgers,10,2,2,,,1,0.4719645380973816,0.3028205931186676
lecun_norm,burgers,10,2,2,,,2,0.4061602354049682,0.2198904305696487
lecun_norm,burgers,10,2,2,,,3,0.4459223747253418,0.3364486694335937
lecun_norm,burgers,10,2,2,,,4,0.261195421218872,0.1902569234371185
lecun_norm,burgers,10,2,2,,,5,0.2304020226001739,0.3366301655769348
lecun_norm,burgers,10,4,2,,,1,0.0271064266562461,0.3152077198028564
lecun_norm,burgers,10,4,2,,,2,0.0374685525894165,0.420295387506485
lecun_norm,burgers,10,4,2,,,3,0.1026519387960434,0.3258744478225708
lecun_norm,burgers,10,4,2,,,4,0.0185891017317771,0.3193929493427276
lecun_norm,burgers,10,4,2,,,5,0.0654029473662376,0.3240021467208862
lecun_norm,burgers,10,8,2,,,1,0.0181490406394004,0.1334148794412613
lecun_norm,burgers,10,8,2,,,2,0.0294240843504667,0.3262456357479095
lecun_norm,burgers,10,8,2,,,3,0.0098703447729349,0.13336843252182
lecun_norm,burgers,10,8,2,,,4,0.0184250399470329,0.1432423144578933
lecun_norm,burgers,10,8,2,,,5,0.0057728756219148,0.3238042593002319
lecun_norm,burgers,10,16,2,,,1,0.1074314415454864,0.3287718594074249
lecun_norm,burgers,10,16,2,,,2,0.0175748169422149,0.1368375569581985
lecun_norm,burgers,10,16,2,,,3,0.027806993573904,0.1413826644420623
lecun_norm,burgers,10,16,2,,,4,0.0215662475675344,0.1357417553663253
lecun_norm,burgers,10,16,2,,,5,0.0210015326738357,0.2411515712738037
lecun_norm,burgers,10,32,2,,,1,0.1028204783797264,0.1527003794908523
lecun_norm,burgers,10,32,2,,,2,0.0065805981867015,0.1624765843153
lecun_norm,burgers,10,32,2,,,3,0.0116638764739036,0.136167362332344
lecun_norm,burgers,10,32,2,,,4,0.0181070007383823,0.1284727901220321
lecun_norm,burgers,10,32,2,,,5,0.1522115767002105,0.5006793737411499
lecun_norm,burgers,10,64,2,,,1,0.0098471194505691,0.1651348173618316
lecun_norm,burgers,10,64,2,,,2,0.0086229164153337,0.4086803197860718
lecun_norm,burgers,10,64,2,,,3,0.011524461209774,0.2565333247184753
lecun_norm,burgers,10,64,2,,,4,0.0067187258973717,0.4146447777748108
lecun_norm,burgers,10,64,2,,,5,0.016835194081068,0.1681168377399444
lecun_norm,burgers,10,2,3,,,1,0.2566448450088501,0.3295823037624359
lecun_norm,burgers,10,2,3,,,2,0.285503089427948,0.1539641767740249
lecun_norm,burgers,10,2,3,,,3,0.0398990809917449,0.1403292119503021
lecun_norm,burgers,10,2,3,,,4,0.0824129357933998,0.272231787443161
lecun_norm,burgers,10,2,3,,,5,0.1640944927930832,0.3245240449905395
lecun_norm,burgers,10,4,3,,,1,0.0204602591693401,0.1416857540607452
lecun_norm,burgers,10,4,3,,,2,0.0099124107509851,0.4138649404048919
lecun_norm,burgers,10,4,3,,,3,0.0129502471536397,0.1572999209165573
lecun_norm,burgers,10,4,3,,,4,0.0115462206304073,0.1507483124732971
lecun_norm,burgers,10,4,3,,,5,0.0116160977631807,0.425470769405365
lecun_norm,burgers,10,8,3,,,1,0.0180055517703294,0.0830393061041832
lecun_norm,burgers,10,8,3,,,2,0.0056174709461629,0.417695015668869
lecun_norm,burgers,10,8,3,,,3,0.0030032515060156,0.3818571865558624
lecun_norm,burgers,10,8,3,,,4,0.0019043385982513,0.2497239708900451
lecun_norm,burgers,10,8,3,,,5,0.0058108302764594,0.3350890874862671
lecun_norm,burgers,10,16,3,,,1,0.0222197286784648,0.5298888087272644
lecun_norm,burgers,10,16,3,,,2,0.0038923893589526,0.3873435854911804
lecun_norm,burgers,10,16,3,,,3,0.0016423624474555,0.4137344062328338
lecun_norm,burgers,10,16,3,,,4,0.0094913057982921,0.2538829147815704
lecun_norm,burgers,10,16,3,,,5,0.0944767221808433,0.3154610097408294
lecun_norm,burgers,10,32,3,,,1,0.7133313417434692,0.4383671283721924
lecun_norm,burgers,10,32,3,,,2,0.3717948794364929,0.4134595096111297
lecun_norm,burgers,10,32,3,,,3,0.6258482933044434,0.3864167928695678
lecun_norm,burgers,10,32,3,,,4,0.1106237694621086,0.4368474781513214
lecun_norm,burgers,10,32,3,,,5,0.0043257614597678,0.227050244808197
lecun_norm,burgers,10,64,3,,,1,0.0294755827635526,0.3991698026657104
lecun_norm,burgers,10,64,3,,,2,0.0180171821266412,0.4770882725715637
lecun_norm,burgers,10,64,3,,,3,0.0239912513643503,0.5275880098342896
lecun_norm,burgers,10,64,3,,,4,0.0352131873369216,0.5339595675468445
lecun_norm,burgers,10,64,3,,,5,0.0954182222485542,0.5081559419631958
lecun_norm,burgers,10,2,4,,,1,0.1270450949668884,0.1145987212657928
lecun_norm,burgers,10,2,4,,,2,0.3369326889514923,0.3092409074306488
lecun_norm,burgers,10,2,4,,,3,0.0322532579302787,0.2629553973674774
lecun_norm,burgers,10,2,4,,,4,0.2740838825702667,0.1956618279218673
lecun_norm,burgers,10,2,4,,,5,0.0569470524787902,0.1314567178487777
lecun_norm,burgers,10,4,4,,,1,0.1168606579303741,0.2350780218839645
lecun_norm,burgers,10,4,4,,,2,0.0037810178473591,0.3363697528839111
lecun_norm,burgers,10,4,4,,,3,0.2948640286922455,0.4638046324253082
lecun_norm,burgers,10,4,4,,,4,0.0015369984321296,0.0664510577917099
lecun_norm,burgers,10,4,4,,,5,0.005746541544795,0.3467695116996765
lecun_norm,burgers,10,8,4,,,1,0.0172763708978891,0.1358599960803985
lecun_norm,burgers,10,8,4,,,2,0.001821935060434,0.2745652496814728
lecun_norm,burgers,10,8,4,,,3,0.0768835395574569,0.5085302591323853
lecun_norm,burgers,10,8,4,,,4,0.0054840524680912,0.1551364809274673
lecun_norm,burgers,10,8,4,,,5,0.0128669179975986,0.1829228550195694
lecun_norm,burgers,10,16,4,,,1,0.1645539104938507,0.3202469646930694
lecun_norm,burgers,10,16,4,,,2,0.0018286729464307,0.1369076371192932
lecun_norm,burgers,10,16,4,,,3,0.4717294573783874,0.306775689125061
lecun_norm,burgers,10,16,4,,,4,0.0114555638283491,0.3133057355880737
lecun_norm,burgers,10,16,4,,,5,0.0038942606188356,0.2897089421749115
lecun_norm,burgers,10,32,4,,,1,0.0137892737984657,0.4459349513053894
lecun_norm,burgers,10,32,4,,,2,0.0097665060311555,0.3383511900901794
lecun_norm,burgers,10,32,4,,,3,0.0560043714940547,0.6481714248657227
lecun_norm,burgers,10,32,4,,,4,0.037009909749031,0.6377808451652527
lecun_norm,burgers,10,32,4,,,5,0.0460763908922672,0.6039636135101318
lecun_norm,burgers,10,64,4,,,1,0.2087255716323852,0.9362335801124572
lecun_norm,burgers,10,64,4,,,2,0.1204497292637825,0.8915718197822571
lecun_norm,burgers,10,64,4,,,3,0.4684765636920929,0.9142655730247498
lecun_norm,burgers,10,64,4,,,4,0.0617422126233577,0.8912086486816406
lecun_norm,burgers,10,64,4,,,5,0.2703176140785217,0.9232200980186462
lecun_norm,burgers,20,2,1,,,1,0.5360085368156433,0.3241925537586212
lecun_norm,burgers,20,2,1,,,2,0.7152079343795776,0.3703981339931488
lecun_norm,burgers,20,2,1,,,3,0.6086747646331787,0.2374989539384842
lecun_norm,burgers,20,2,1,,,4,0.644919753074646,0.4269922077655792
lecun_norm,burgers,20,2,1,,,5,0.4789245426654815,0.2346620708703994
lecun_norm,burgers,20,4,1,,,1,0.0870814472436904,0.3248315751552582
lecun_norm,burgers,20,4,1,,,2,0.0488665774464607,0.1643671244382858
lecun_norm,burgers,20,4,1,,,3,0.108676016330719,0.3228330314159393
lecun_norm,burgers,20,4,1,,,4,0.0979956910014152,0.3140188455581665
lecun_norm,burgers,20,4,1,,,5,0.1923431307077407,0.1708513349294662
lecun_norm,burgers,20,8,1,,,1,0.0065964953973889,0.3147313594818115
lecun_norm,burgers,20,8,1,,,2,0.0137447975575923,0.1411741226911544
lecun_norm,burgers,20,8,1,,,3,0.007790629286319,0.1822680979967117
lecun_norm,burgers,20,8,1,,,4,0.0598398372530937,0.3334513306617737
lecun_norm,burgers,20,8,1,,,5,0.0127208475023508,0.3160806596279144
lecun_norm,burgers,20,16,1,,,1,0.0022156089544296,0.1436858624219894
lecun_norm,burgers,20,16,1,,,2,0.004623376764357,0.3204217851161957
lecun_norm,burgers,20,16,1,,,3,0.0024568303488194,0.3262295126914978
lecun_norm,burgers,20,16,1,,,4,0.003416841616854,0.4434432089328766
lecun_norm,burgers,20,16,1,,,5,0.011156603693962,0.1396540999412536
lecun_norm,burgers,20,32,1,,,1,0.0014357645995914,0.1368934065103531
lecun_norm,burgers,20,32,1,,,2,0.0025888183154165,0.1389163583517074
lecun_norm,burgers,20,32,1,,,3,0.0025570779107511,0.4450604021549225
lecun_norm,burgers,20,32,1,,,4,0.0046346159651875,0.1394634395837783
lecun_norm,burgers,20,32,1,,,5,0.002237016800791,0.1394104063510894
lecun_norm,burgers,20,64,1,,,1,0.0271218679845333,0.137234166264534
lecun_norm,burgers,20,64,1,,,2,0.0023368871770799,0.4319505989551544
lecun_norm,burgers,20,64,1,,,3,0.0168563276529312,0.4644947350025177
lecun_norm,burgers,20,64,1,,,4,0.0366828329861164,0.1342028826475143
lecun_norm,burgers,20,64,1,,,5,0.0098122116178274,0.1396908611059188
lecun_norm,burgers,20,2,2,,,1,0.2058781087398529,0.2645260393619537
lecun_norm,burgers,20,2,2,,,2,0.1848005652427673,0.5499247908592224
lecun_norm,burgers,20,2,2,,,3,0.1915018558502197,0.3623397648334503
lecun_norm,burgers,20,2,2,,,4,0.2820193171501159,0.4730093479156494
lecun_norm,burgers,20,2,2,,,5,0.1891215443611145,0.4256017804145813
lecun_norm,burgers,20,4,2,,,1,0.0039541274309158,0.1250739693641662
lecun_norm,burgers,20,4,2,,,2,0.0061600469052791,0.206776961684227
lecun_norm,burgers,20,4,2,,,3,0.0052417386323213,0.3155680894851684
lecun_norm,burgers,20,4,2,,,4,0.0381568148732185,0.3197662234306335
lecun_norm,burgers,20,4,2,,,5,0.0064960150048136,0.3346244394779205
lecun_norm,burgers,20,8,2,,,1,0.0116912703961133,0.3249202966690063
lecun_norm,burgers,20,8,2,,,2,0.0016590271843597,0.1563829332590103
lecun_norm,burgers,20,8,2,,,3,0.0074302181601524,0.4119891822338104
lecun_norm,burgers,20,8,2,,,4,0.003092648461461,0.445028692483902
lecun_norm,burgers,20,8,2,,,5,0.0035310979001224,0.1337718516588211
lecun_norm,burgers,20,16,2,,,1,0.0060202716849744,0.3275640308856964
lecun_norm,burgers,20,16,2,,,2,0.0040547018870711,0.4444702863693237
lecun_norm,burgers,20,16,2,,,3,0.0042877420783042,0.3138929605484009
lecun_norm,burgers,20,16,2,,,4,0.0044952724128961,0.3375902473926544
lecun_norm,burgers,20,16,2,,,5,0.008985387161374,0.3370475172996521
lecun_norm,burgers,20,32,2,,,1,0.0484859608113765,0.8503175973892212
lecun_norm,burgers,20,32,2,,,2,0.1249788925051689,0.8190658688545227
lecun_norm,burgers,20,32,2,,,3,0.2222535014152526,0.8942239284515381
lecun_norm,burgers,20,32,2,,,4,0.0893183797597885,0.8283550143241882
lecun_norm,burgers,20,32,2,,,5,0.1436990946531295,0.9036823511123656
lecun_norm,burgers,20,64,2,,,1,0.1491298079490661,0.9280707836151124
lecun_norm,burgers,20,64,2,,,2,0.0917074456810951,0.9224371910095216
lecun_norm,burgers,20,64,2,,,3,0.1132256314158439,0.9671599268913268
lecun_norm,burgers,20,64,2,,,4,0.099693477153778,1.0019848346710205
lecun_norm,burgers,20,64,2,,,5,0.1385325938463211,1.015929937362671
lecun_norm,burgers,20,2,3,,,1,0.1500226259231567,0.5600101351737976
lecun_norm,burgers,20,2,3,,,2,0.0712122991681099,0.5487326383590698
lecun_norm,burgers,20,2,3,,,3,0.0824198275804519,0.434653490781784
lecun_norm,burgers,20,2,3,,,4,0.2224834561347961,0.3140610456466675
lecun_norm,burgers,20,2,3,,,5,0.1994762122631073,0.2186617106199264
lecun_norm,burgers,20,4,3,,,1,0.0059525105170905,0.3927904367446899
lecun_norm,burgers,20,4,3,,,2,0.0153099726885557,0.5740674138069153
lecun_norm,burgers,20,4,3,,,3,0.0032401785720139,0.1111966893076896
lecun_norm,burgers,20,4,3,,,4,0.005118150729686,0.3088738024234772
lecun_norm,burgers,20,4,3,,,5,0.0120850577950477,0.3568921089172363
lecun_norm,burgers,20,8,3,,,1,0.4806558787822723,0.538684070110321
lecun_norm,burgers,20,8,3,,,2,0.0985026955604553,0.5656556487083435
lecun_norm,burgers,20,8,3,,,3,0.0334965549409389,0.4963168501853943
lecun_norm,burgers,20,8,3,,,4,0.639824628829956,0.6914287209510803
lecun_norm,burgers,20,8,3,,,5,0.0580558441579341,0.367097407579422
lecun_norm,burgers,20,16,3,,,1,2.1485297679901123,0.9566693902015686
lecun_norm,burgers,20,16,3,,,2,2.739297866821289,0.9663077592849731
lecun_norm,burgers,20,16,3,,,3,1.593003749847412,0.9568361043930054
lecun_norm,burgers,20,16,3,,,4,1.785480260848999,0.8503815531730652
lecun_norm,burgers,20,16,3,,,5,3.020383358001709,1.0492559671401978
lecun_norm,burgers,20,32,3,,,1,3.318337202072144,0.970191478729248
lecun_norm,burgers,20,32,3,,,2,3.777273654937744,0.9430204629898072
lecun_norm,burgers,20,32,3,,,3,2.8677351474761963,0.9641621708869934
lecun_norm,burgers,20,32,3,,,4,3.1431360244750977,0.9969993233680724
lecun_norm,burgers,20,32,3,,,5,3.881582260131836,0.9849687218666076
lecun_norm,burgers,20,64,3,,,1,44.69721984863281,1.160583257675171
lecun_norm,burgers,20,64,3,,,2,51.03168869018555,1.138738036155701
lecun_norm,burgers,20,64,3,,,3,34.29861068725586,1.1658506393432615
lecun_norm,burgers,20,64,3,,,4,35.597625732421875,1.1562449932098389
